ID_архива,Номер акта,Дата,Статус,Корпус,Этаж,ID_работы,Система,Работа,Локация,Захватка,Метод привязки,Файл,Ссылка,Подрядчик,Комментарий
9120,С1 СКС А 6 эт. - 29эт.,30.01.2026,Есть замечания,К1,27,W054,СКС.А,Кабель,Потолок,Квартиры,PDF-схема,ЧЛ_С1 СКС А 6 эт. - 29эт._К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/db62b84c-b0bb-4ac0-b126-bdc8327cb10b/,"ООО ""Топ ID""",
9120,С1 СКС А 6 эт. - 29эт.,30.01.2026,Есть замечания,К1,27,W121,СКС.А,Кабель в ГКЛ,Стены,Квартиры,PDF-схема,ЧЛ_С1 СКС А 6 эт. - 29эт._К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/db62b84c-b0bb-4ac0-b126-bdc8327cb10b/,"ООО ""Топ ID""",
9120,С1 СКС А 6 эт. - 29эт.,30.01.2026,Есть замечания,К1,28,W056,СКС.А,Кабель,Запотолочка,МОП,PDF-схема,ЧЛ_С1 СКС А 6 эт. - 29эт._К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/db62b84c-b0bb-4ac0-b126-bdc8327cb10b/,"ООО ""Топ ID""",
9120,С1 СКС А 6 эт. - 29эт.,30.01.2026,Есть замечания,К1,28,W060,СКС.А,Кабель,Шахты,МОП,PDF-схема,ЧЛ_С1 СКС А 6 эт. - 29эт._К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/db62b84c-b0bb-4ac0-b126-bdc8327cb10b/,"ООО ""Топ ID""",
9120,С1 СКС А 6 эт. - 29эт.,30.01.2026,Есть замечания,К1,28,W054,СКС.А,Кабель,Потолок,Квартиры,PDF-схема,ЧЛ_С1 СКС А 6 эт. - 29эт._К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/db62b84c-b0bb-4ac0-b126-bdc8327cb10b/,"ООО ""Топ ID""",
9120,С1 СКС А 6 эт. - 29эт.,30.01.2026,Есть замечания,К1,28,W121,СКС.А,Кабель в ГКЛ,Стены,Квартиры,PDF-схема,ЧЛ_С1 СКС А 6 эт. - 29эт._К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/db62b84c-b0bb-4ac0-b126-bdc8327cb10b/,"ООО ""Топ ID""",
9120,С1 СКС А 6 эт. - 29эт.,30.01.2026,Есть замечания,К1,29,W056,СКС.А,Кабель,Запотолочка,МОП,PDF-схема,ЧЛ_С1 СКС А 6 эт. - 29эт._К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/db62b84c-b0bb-4ac0-b126-bdc8327cb10b/,"ООО ""Топ ID""",
9120,С1 СКС А 6 эт. - 29эт.,30.01.2026,Есть замечания,К1,29,W060,СКС.А,Кабель,Шахты,МОП,PDF-схема,ЧЛ_С1 СКС А 6 эт. - 29эт._К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/db62b84c-b0bb-4ac0-b126-bdc8327cb10b/,"ООО ""Топ ID""",
9120,С1 СКС А 6 эт. - 29эт.,30.01.2026,Есть замечания,К1,29,W054,СКС.А,Кабель,Потолок,Квартиры,PDF-схема,ЧЛ_С1 СКС А 6 эт. - 29эт._К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/db62b84c-b0bb-4ac0-b126-bdc8327cb10b/,"ООО ""Топ ID""",
9120,С1 СКС А 6 эт. - 29эт.,30.01.2026,Есть замечания,К1,29,W121,СКС.А,Кабель в ГКЛ,Стены,Квартиры,PDF-схема,ЧЛ_С1 СКС А 6 эт. - 29эт._К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/db62b84c-b0bb-4ac0-b126-bdc8327cb10b/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,6,W046,РТ,Кабель,Запотолочка,МОП,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,6,W049,РТ,Кабель,Шахты,МОП,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,6,W051,РТ,Кабель в ГКЛ,Стены,Квартиры,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,7,W046,РТ,Кабель,Запотолочка,МОП,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,7,W049,РТ,Кабель,Шахты,МОП,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,7,W051,РТ,Кабель в ГКЛ,Стены,Квартиры,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,8,W046,РТ,Кабель,Запотолочка,МОП,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,8,W049,РТ,Кабель,Шахты,МОП,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,8,W051,РТ,Кабель в ГКЛ,Стены,Квартиры,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,9,W046,РТ,Кабель,Запотолочка,МОП,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,9,W049,РТ,Кабель,Шахты,МОП,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,9,W051,РТ,Кабель в ГКЛ,Стены,Квартиры,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,10,W046,РТ,Кабель,Запотолочка,МОП,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,10,W049,РТ,Кабель,Шахты,МОП,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,10,W051,РТ,Кабель в ГКЛ,Стены,Квартиры,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,11,W046,РТ,Кабель,Запотолочка,МОП,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,11,W049,РТ,Кабель,Шахты,МОП,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,11,W051,РТ,Кабель в ГКЛ,Стены,Квартиры,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,12,W046,РТ,Кабель,Запотолочка,МОП,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,12,W049,РТ,Кабель,Шахты,МОП,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,12,W051,РТ,Кабель в ГКЛ,Стены,Квартиры,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,13,W046,РТ,Кабель,Запотолочка,МОП,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,13,W049,РТ,Кабель,Шахты,МОП,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,13,W051,РТ,Кабель в ГКЛ,Стены,Квартиры,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,14,W046,РТ,Кабель,Запотолочка,МОП,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,14,W049,РТ,Кабель,Шахты,МОП,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,14,W051,РТ,Кабель в ГКЛ,Стены,Квартиры,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,15,W046,РТ,Кабель,Запотолочка,МОП,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,15,W049,РТ,Кабель,Шахты,МОП,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,15,W051,РТ,Кабель в ГКЛ,Стены,Квартиры,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,16,W046,РТ,Кабель,Запотолочка,МОП,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,16,W049,РТ,Кабель,Шахты,МОП,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,16,W051,РТ,Кабель в ГКЛ,Стены,Квартиры,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,17,W046,РТ,Кабель,Запотолочка,МОП,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,17,W049,РТ,Кабель,Шахты,МОП,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,17,W051,РТ,Кабель в ГКЛ,Стены,Квартиры,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,18,W046,РТ,Кабель,Запотолочка,МОП,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,18,W049,РТ,Кабель,Шахты,МОП,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,18,W051,РТ,Кабель в ГКЛ,Стены,Квартиры,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,19,W046,РТ,Кабель,Запотолочка,МОП,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,19,W049,РТ,Кабель,Шахты,МОП,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,19,W051,РТ,Кабель в ГКЛ,Стены,Квартиры,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,20,W046,РТ,Кабель,Запотолочка,МОП,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,20,W049,РТ,Кабель,Шахты,МОП,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,20,W051,РТ,Кабель в ГКЛ,Стены,Квартиры,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,21,W046,РТ,Кабель,Запотолочка,МОП,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,21,W049,РТ,Кабель,Шахты,МОП,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,21,W051,РТ,Кабель в ГКЛ,Стены,Квартиры,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,22,W046,РТ,Кабель,Запотолочка,МОП,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,22,W049,РТ,Кабель,Шахты,МОП,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,22,W051,РТ,Кабель в ГКЛ,Стены,Квартиры,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,23,W046,РТ,Кабель,Запотолочка,МОП,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,23,W049,РТ,Кабель,Шахты,МОП,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,23,W051,РТ,Кабель в ГКЛ,Стены,Квартиры,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,24,W046,РТ,Кабель,Запотолочка,МОП,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,24,W049,РТ,Кабель,Шахты,МОП,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,24,W051,РТ,Кабель в ГКЛ,Стены,Квартиры,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,25,W046,РТ,Кабель,Запотолочка,МОП,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,25,W049,РТ,Кабель,Шахты,МОП,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,25,W051,РТ,Кабель в ГКЛ,Стены,Квартиры,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,26,W046,РТ,Кабель,Запотолочка,МОП,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,26,W049,РТ,Кабель,Шахты,МОП,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,26,W051,РТ,Кабель в ГКЛ,Стены,Квартиры,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,27,W046,РТ,Кабель,Запотолочка,МОП,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,27,W049,РТ,Кабель,Шахты,МОП,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,27,W051,РТ,Кабель в ГКЛ,Стены,Квартиры,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,28,W046,РТ,Кабель,Запотолочка,МОП,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,28,W049,РТ,Кабель,Шахты,МОП,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,28,W051,РТ,Кабель в ГКЛ,Стены,Квартиры,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,29,W046,РТ,Кабель,Запотолочка,МОП,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
9119,С1 РТ эт 6-29 эт,30.01.2026,Есть замечания,К1,29,W049,РТ,Кабель,Шахты,МОП,PDF-схема,ЧЛ_С1 РТ эт 6-29 эт_К1_2026-01-30.pdf,https://acons-app.ru/api/v1/share/checklist/9b55b9e6-1589-4cee-a542-e0bbdd415239/,"ООО ""Топ ID""",
