ID,Очередь,Корпус,Этажи,Раздел,Подраздел,Работа,Номер акта,Дата,Статус,Подрядчик,Загрузил,Замечаний (всего),Замечаний (открытых),Файлы (S3),Google Drive URL,Комментарий,Обработан,Создан,Обновлён,Замечания (открытые),Замечания (закрытые)
6750,СБ3,К4,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Слаботочные сети,АПС,Разводка кабеля,С4 АПС с 2 по 13,20.06.2025,Есть замечания,"ООО ""Топ ID""",,10,10,https://acons-app.ru/api/v1/share/checklist/b13118b6-e1a6-4d1c-888b-eb4a216f8164/,https://drive.google.com/file/d/1g71cWMyF6r4AxuQ5ciN_0N-j1_mizX9m,,Да,2026-04-08,2026-04-08,"Выравнить кабельные линии, Исправить КЖ, Неполная проверка, Кабельные бирки по КЖ, Объемы не подтверждены, Исправить ИС, Предоставить сертификаты, Прокладка кабелей не по РД, Ошибка в журнале кабельных линий, Отсутствует РД",
6749,СБ3,К8,"2, 3, 4, 5, 6, 7, 8, 9",Слаботочные сети,СОУЭ1,Разводка кабеля,С8 СОУЭ1 МОПы с 2 по 9 этаж,20.06.2025,Есть замечания,"ООО ""Топ ID""",,6,6,https://acons-app.ru/api/v1/share/checklist/47274034-924b-4d48-b0a2-c08ff1d0027c/,https://drive.google.com/file/d/1jqmTcRTIjT3QT9nLa4MUyQ_e-CZRaOH2,,Да,2026-04-08,2026-04-08,"Шаг крепления, Крепеж гофры, Предоставить КЖ, Предоставить схемы, Кабельные бирки по КЖ, Прокладка кабелей не по РД",
6745,СБ3,К8,"2, 3, 4, 5, 6, 7, 8, 9",Слаботочные сети,АСКУЭ,Разводка кабеля,АСКУЭ С8 20.06.2025,20.06.2025,Принято,"ООО ""Топ ID""",,2,0,https://acons-app.ru/api/v1/share/checklist/ecb99377-18b8-4159-8882-2ae81500e751/,https://drive.google.com/file/d/1fkbn8bqJSwdMvqSEVaXAjcQXWJiqWIlm,Все проверить готовить ИД,Да,2026-04-08,2026-04-08,,"Схемы нечитаемы, Отсутствует РД"
6744,СБ3,К8,"2, 3, 4, 5, 6, 7, 8, 9",Слаботочные сети,АСКУЭ,Разводка кабеля,АСКУЭ С8 20.06.2025,20.06.2025,Принято,"ООО ""Топ ID""",,2,0,https://acons-app.ru/api/v1/share/checklist/bbf1b3d1-00ac-42ed-bfce-d8db88d2ca8c/,https://drive.google.com/file/d/188Oa-crd7ps1yWfE6ou9rl55L2TRFvmY,Все проверить готовить ИД,Да,2026-04-08,2026-04-08,,"Схемы нечитаемы, Отсутствует РД"
6743,СБ3,К8,"2, 3, 4, 5, 6, 7, 8, 9",Слаботочные сети,АСКУВТ,Разводка кабеля,АСКУВТ С8 20.06.2025,20.06.2025,Есть замечания,"ООО ""Топ ID""",,5,5,https://acons-app.ru/api/v1/share/checklist/81e749ad-95ff-4fd6-841a-8dcc494754c9/,https://drive.google.com/file/d/1Wgi0Krpku7yXLVXpI2jORSGUVjiL0_mJ,в обьемах проверить подают ли метраж с тех. этажа,Да,2026-04-08,2026-04-08,"Монтаж не окончен, Шаг крепления, Предоставить КЖ, Объемы не подтверждены, Прокладка кабеля не по РД",
6742,СБ3,К8,"2, 3, 4, 5, 6, 7, 8, 9",Слаботочные сети,АПС,Разводка кабеля,АПС С8 МОП 20.06.25,20.06.2025,Есть замечания,"ООО ""Топ ID""",,7,7,https://acons-app.ru/api/v1/share/checklist/6726cd14-fcae-4999-9d4e-f4c9b91de364/,https://drive.google.com/file/d/1KPLa9h7R5PUhqZrhEbuyOz9bl9W4HqT0,"Тех. этаж в чек листе в объёмах, надо переделать и повторно предъявить тех. этаж",Да,2026-04-08,2026-04-08,"Схемы нечитаемы, Работы не сданы, Предоставить КЖ, Монтаж не окончен, Прокладка кабелей не по РД, Размеры на схемах, Отсутствует РД",
6643,СБ3,К4,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Слаботочные сети,СОУЭ1,Разводка кабеля,ВЛКЛ03-С4-СОУЭ1,04.06.2025,Есть замечания,,,9,9,https://acons-app.ru/api/v1/share/checklist/7b2db9c7-41a4-42d7-a142-d17cf7ccb787/,https://drive.google.com/file/d/1RFpHxibhcTq8-hqEl1UyDbQLsN9F-HYO,старт работ от 21.05.2025 почти все замечания устранены 04.06.2025,Да,2026-04-08,2026-04-08,"Монтаж распределительных коробок, Добавить крепления, Выравнить гофру, Объемы не подтверждены, Неполная проверка, Кабельные бирки по КЖ, Исправить ИС, Предоставить сертификаты, Отсутствует РД",
6640,СБ3,К4,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Слаботочные сети,АСКУВТ,Разводка кабеля,ВЛКЛ03-С4-АСКУВТ,04.06.2025,Есть замечания,,,6,6,https://acons-app.ru/api/v1/share/checklist/8bacdcf4-bb0a-42fb-a6af-788ff0028f48/,https://drive.google.com/file/d/1Jsi4ooa-UkAlKWA1Eeq4d9IF2sIhmv9e,Старт работ от 21.05.2025 половина замечаний кроме бирки устранено 4.06.2025,Да,2026-04-08,2026-04-08,"Объемы не подтверждены, Прокладка кабеля не по РД, Неполная проверка, Кабельные бирки по КЖ, Исправить ИС, Предоставить сертификаты",
6639,СБ3,К4,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Слаботочные сети,АПС,Разводка кабеля,ВЛКЛ03-С4-АПС,04.06.2025,Есть замечания,,,10,10,https://acons-app.ru/api/v1/share/checklist/a9f4a4ac-78dc-4cb7-9eef-0450f0b6c2a3/,https://drive.google.com/file/d/15-bipGxNjZ2tcRvEHLuX4PCI7A-ZKFHx,Старт сдачи по АПС от 21.05.2025,Да,2026-04-08,2026-04-08,"Нет гильз, Вход в квартиры не выполнен, Выравнить кабельные линии, Исправить КЖ, Неполная проверка, Кабельные бирки по КЖ, Объемы не подтверждены, Исправить ИС, Предоставить сертификаты, Отсутствует РД",
6638,СБ3,К4,"1.1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Слаботочные сети,СКК,Разводка кабеля,ВЛКЛ03-С4-СС.КК,04.06.2025,Есть замечания,,,6,6,https://acons-app.ru/api/v1/share/checklist/339d6c86-0b57-4f07-be3c-1aa54a2573b3/,https://drive.google.com/file/d/1ovY7x2FXA8lttg6QZlOGw3xg8_9mL413,Старт работ по чек листу СКК от 21.05.2026,Да,2026-04-08,2026-04-08,"НЕполная проверка, Монтаж не окончен, Монтаж не по РД, Предоставить сертификаты, Предоставть ИС, Отсутствует РД",
6637,СБ3,К4,"1.1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Слаботочные сети,СКК,Разводка кабеля,ВЛКЛ03-С4-СС.КК,21.05.2025,Есть замечания,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬФА СТРОЙ""",,9,9,https://acons-app.ru/api/v1/share/checklist/4e5a2abb-e81f-4a5e-8aea-7b6037ce3d32/,https://drive.google.com/file/d/1GKw5ObI2hSN3S5IozLjNwvW1SvrC6Ivw,,Да,2026-04-08,2026-04-08,"Нет гильз, Вход в квартиры не выполнен, Выравнить кабельные линии, Кабельные бирки по КЖ, Исправить ИС, Объемы не подтверждены, НЕполная проверка, Предоставить сертификаты, Отсутствует РД",
6577,СБ3,К4,"1.1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Слаботочные сети,СКК,Разводка кабеля,ВЛКЛ03-С4-СС.КК,21.05.2025,Замечания устранены,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬФА СТРОЙ""",,8,8,https://acons-app.ru/api/v1/share/checklist/5bce93e3-ee25-482e-95e9-550c0408764a/,https://drive.google.com/file/d/1X45s2M17ZtcumXCcDuFzAl1nV5dc-5v6,,Да,2026-04-08,2026-04-08,"Объемы не подтверждены, НЕполная проверка, Монтаж не окончен, Заземлить лотки, Монтаж не по РД, Предоставить сертификаты, Предоставть ИС, Отсутствует РД",
6472,СБ3,К4,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Слаботочные сети,АПС,Разводка кабеля,ВЛКЛ03-С4-АПС,21.05.2025,Есть замечания,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬФА СТРОЙ""",,6,6,https://acons-app.ru/api/v1/share/checklist/732c5cdf-8dfd-4508-b863-c760bd6efab1/,https://drive.google.com/file/d/1A4_7IFBIwZOjZR9KelCt_ne83Z3ixGLQ,"По РД разобраться с адресацией (оконечки) и названием линий, для обьемов. Добавить И. схемы и объёмы на схеме в таблице. 21.05.2025 был предъявлен только 2й этаж Корпуса С4 СБ3, дальше не пошли, на повторной приемки  при устранении замечаний пройтись по всем этажам с 2-13.",Да,2026-04-08,2026-04-08,"Неполная проверка, Кабельные бирки по КЖ, Объемы не подтверждены, Исправить ИС, Предоставить сертификаты, Отсутствует РД",
6471,СБ3,К4,"1.1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Слаботочные сети,СКК,Разводка кабеля,ВЛКЛ03-С4-СС.КК,21.05.2025,Есть замечания,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬФА СТРОЙ""",,8,8,https://acons-app.ru/api/v1/share/checklist/11f746c5-15b0-45ca-9afb-357bfd8871c3/,https://drive.google.com/file/d/1SyJqd-1zi_ORlZgcGl2VNRJotGOsxL_N,"Добавить И. схемы и объёмы на схеме в таблице. 21.05.2025 был предъявлен только 2й этаж Корпуса С4 СБ3, дальше не пошли, на повторной приемки  при устранении замечаний пройтись по всем этажам с 2-13.",Да,2026-04-08,2026-04-08,"Объемы не подтверждены, НЕполная проверка, Монтаж не окончен, Заземлить лотки, Монтаж не по РД, Предоставить сертификаты, Предоставть ИС, Отсутствует РД",
6470,СБ3,К4,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Слаботочные сети,СОУЭ1,Разводка кабеля,ВЛКЛ03-С4-СОУЭ1,21.05.2025,Есть замечания,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬФА СТРОЙ""",,5,5,https://acons-app.ru/api/v1/share/checklist/2ac3d37f-5a79-4844-865b-03ce8c86de8c/,https://drive.google.com/file/d/1FLGGbL_fha7OsT8C3ZrRcnIdz3huV1M4,"Добавить И. схемы и объёмы на схеме в таблице. 21.05.2025 был предъявлен только 2й этаж Корпуса С4 СБ3, дальше не пошли, на повторной приемки  при устранении замечаний пройтись по всем этажам с 2-13.",Да,2026-04-08,2026-04-08,"Неполная проверка, Кабельные бирки по КЖ, Исправить ИС, Предоставить сертификаты, Отсутствует РД",
6469,СБ3,К4,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Слаботочные сети,АСКУВТ,Разводка кабеля,ВЛКЛ03-С4-АСКУВТ,21.05.2025,Есть замечания,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬФА СТРОЙ""",,5,5,https://acons-app.ru/api/v1/share/checklist/ea8af524-7686-45f7-b40c-8f9b544d3a1e/,https://drive.google.com/file/d/1Z4yRoovd2Q161KywQLWHSiRYAEr8SYax,"21.05.2025 был предъявлен только 2й этаж Корпуса С4 СБ3, дальше не пошли, на повторной приемки  при устранении замечаний пройтись по всем этажам с 2-13.",Да,2026-04-08,2026-04-08,"Прокладка кабеля не по РД, Неполная проверка, Кабельные бирки по КЖ, Исправить ИС, Предоставить сертификаты",
6468,СБ3,К4,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Слаботочные сети,АСКУЭ,Разводка кабеля,ВЛКЛ03-С4-АСКУЭ,21.05.2025,Есть замечания,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬФА СТРОЙ""",,5,5,https://acons-app.ru/api/v1/share/checklist/b3db1212-6df7-46b3-a12a-bdaf0638741a/,https://drive.google.com/file/d/1OIkPwJ0o0fdIQxZd7aGNBaHPCCKn_fJi,"21.05.2025 был предъявлен только 2й этаж Корпуса С4 СБ3, дальше не пошли, на повторной приемки  при устранении замечаний пройтись по всем этажам с 2-13.",Да,2026-04-08,2026-04-08,"Неполная проверка, Объемы не подтверждены, Кабельные бирки по КЖ, Исправить ИС, Предоставить сертификаты",
6641,СБ3,К4,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Слаботочные сети,АСКУЭ,Разводка кабеля,ВЛКЛ03-С4-АСКУЭ,04.05.2025,Есть замечания,,,4,4,https://acons-app.ru/api/v1/share/checklist/fc24a886-473f-401a-bf45-5fd5fc12bd90/,https://drive.google.com/file/d/1cgh8m4alRNQxsALFhxI-zdreRfkW9Yj5,"старт работ от 21.05.2025, почти все замечания устранены от 04.06.2025",Да,2026-04-08,2026-04-08,"Объемы не подтверждены, Кабельные бирки по КЖ, Исправить ИС, Предоставить сертификаты",
